Subsystem 3	H: mean rel. freq. (%)	H: std. dev. (%)	NH: mean rel. freq. (%)	NH: std. dev. (%)	p-values	p-values (corrected)	Difference between means	95.0% lower CI	95.0% upper CI	Note	ERR1398068	ERR1398068: parent seq. count	ERR1398068: rel. freq. (%)	ERR1398076	ERR1398076: parent seq. count	ERR1398076: rel. freq. (%)	ERR1398077	ERR1398077: parent seq. count	ERR1398077: rel. freq. (%)	ERR1398085	ERR1398085: parent seq. count	ERR1398085: rel. freq. (%)	ERR1398168	ERR1398168: parent seq. count	ERR1398168: rel. freq. (%)	ERR1398221	ERR1398221: parent seq. count	ERR1398221: rel. freq. (%)	ERR1398078	ERR1398078: parent seq. count	ERR1398078: rel. freq. (%)	ERR1398089	ERR1398089: parent seq. count	ERR1398089: rel. freq. (%)	ERR1398129	ERR1398129: parent seq. count	ERR1398129: rel. freq. (%)	ERR1398206	ERR1398206: parent seq. count	ERR1398206: rel. freq. (%)	ERR1398257	ERR1398257: parent seq. count	ERR1398257: rel. freq. (%)	ERR1398263	ERR1398263: parent seq. count	ERR1398263: rel. freq. (%)	
Conserved gene cluster possibly involved in RNA metabolism	0.0389930607148	0.0036121476045	0.0470145656303	0.0113413336279	0.182512313838	0.182512313838	-0.00802150491546	-0.0210443688862	0.0050013590553		25.33333333	62613.9999989	0.0404595351366	17.41666667	54430.0	0.0319982852655	21.08333333	55126.9999996	0.0382450220947	17.83333333	40585.0000001	0.043940700579	25.33333333	62613.9999989	0.0404595351366	33.08333333	85145.0000002	0.0388552860766	23.95833333	54754.9999992	0.0437555169945	29.91666667	52990.9999993	0.0564561277772	17.5	32002.0000006	0.0546840822438	21.91666667	62699.0	0.0349553687778	25.25	41133.9999993	0.0613847425498	19.58333333	63475.9999994	0.0308515554386	
Tetrathionate respiration	0.00152665027551	0.00179253029582	0.000260400391637	0.000582272977069	0.183355022746	0.183355022746	0.00126624988387	-0.000792598465933	0.00332509823367		2.5	62613.9999989	0.00399271728375	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	2.5	62613.9999989	0.00399271728375	1.0	85145.0000002	0.00117446708556	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	0.5	32002.0000006	0.00156240234982	0.0	62699.0	0.0	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
Bacteriocins in Lactobacilli	0.0	0.0	0.00066774624812	0.00097610749426	0.186648666389	0.186648666389	-0.00066774624812	-0.00178987858961	0.000454386093373		0.0	62613.9999989	0.0	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	0.0	62699.0	0.0	1.0	41133.9999993	0.00243107891286	1.0	63475.9999994	0.00157539857585	
Proteorhodopsin	0.00166794204418	0.00117659254495	0.000734316329241	0.000873335173356	0.187169046574	0.187169046574	0.000933625714936	-0.000543234143475	0.00241048557335		1.0	62613.9999989	0.0015970869135	0.2	54430.0	0.000367444424031	2.033333333	55126.9999996	0.00368845272374	1.0	40585.0000001	0.00246396451891	1.0	62613.9999989	0.0015970869135	0.25	85145.0000002	0.000293616771389	0.0	54754.9999992	0.0	1.0	52990.9999993	0.00188711290599	0.0	32002.0000006	0.0	1.25	62699.0	0.00199365221136	0.0	41133.9999993	0.0	0.333333333	63475.9999994	0.000525132858093	
Colicin V and Bacteriocin Production Cluster	0.0375328077439	0.00644331978698	0.0430124691342	0.00579158325871	0.187982383014	0.187982383014	-0.00547966139031	-0.0141258135035	0.00316649072286		20.30952381	62613.9999989	0.0324360746963	17.06904762	54430.0	0.0313596318574	20.78888889	55126.9999996	0.0377109018995	17.0	40585.0000001	0.0418873968214	20.30952381	62613.9999989	0.0324360746963	42.03333333	85145.0000002	0.0493667664923	21.41666667	54754.9999992	0.0391136273771	24.11666667	52990.9999993	0.0455108729224	11.31666667	32002.0000006	0.0353623731948	33.81666667	62699.0	0.05393493783	17.16666667	41133.9999993	0.0417335213456	26.92619048	63475.9999994	0.0424194821354	
L-fucose utilization temp	0.000391489028519	0.000875396080214	0.00215536667254	0.00253308556634	0.190140392981	0.190140392981	-0.00176387764402	-0.00467636511248	0.00114860982444		0.0	62613.9999989	0.0	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	2.0	85145.0000002	0.00234893417111	1.0	54754.9999992	0.00182631723133	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	4.0	62699.0	0.00637968707635	0.0	41133.9999993	0.0	3.0	63475.9999994	0.00472619572756	
O-Methyl Phosphoramidate Capsule Modification in Campylobacter	0.000706732276502	0.0013254247256	0.00207612509286	0.00172707605117	0.191849979776	0.191849979776	-0.00136939281636	-0.00355856086869	0.000819775235981		0.0	62613.9999989	0.0	0.333333333	54430.0	0.000612407372772	2.0	55126.9999996	0.00362798628624	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	1.333333333	54754.9999992	0.00243508964117	1.166666667	52990.9999993	0.00220163172428	0.5	32002.0000006	0.00156240234982	0.0	62699.0	0.0	2.25	41133.9999993	0.00546992755394	0.5	63475.9999994	0.000787699287927	
D-Galacturonate and D-Glucuronate Utilization	0.55930328054	0.049971996614	0.509287008476	0.0620555301852	0.19203096388	0.19203096388	0.0500162720639	-0.0298681848274	0.129900728955		328.1186869	62613.9999989	0.524034060922	268.1	54430.0	0.492559250413	315.7468975	55126.9999996	0.572762707026	256.1107143	40585.0000001	0.631047712947	328.1186869	62613.9999989	0.524034060922	520.5611111	85145.0000002	0.611381891008	266.1449134	54754.9999992	0.486065041374	252.7213675	52990.9999993	0.476913754229	194.4679293	32002.0000006	0.607674299408	322.1468254	62699.0	0.513798984673	169.6758658	41133.9999993	0.412495419368	354.6877345	63475.9999994	0.558774551804	
L-2-amino-thiazoline-4-carboxylic acid-Lcysteine conversion	0.00243588201651	0.000707788889173	0.00317994188266	0.000948249951237	0.192389436938	0.192389436938	-0.000744059866155	-0.00193619693161	0.000448077199303		1.0	62613.9999989	0.0015970869135	1.833333333	54430.0	0.003368240553	1.333333333	55126.9999996	0.00241865752355	1.333333333	40585.0000001	0.00328528602439	1.0	62613.9999989	0.0015970869135	2.0	85145.0000002	0.00234893417111	2.0	54754.9999992	0.00365263446266	1.0	52990.9999993	0.00188711290599	1.0	32002.0000006	0.00312480469965	2.0	62699.0	0.00318984353818	2.0	41133.9999993	0.00486215782573	1.5	63475.9999994	0.00236309786378	
A Gammaproteobacteria Cluster Relating to Translation	0.00593382074278	0.00371273618306	0.0101521473136	0.00558142779998	0.194102785538	0.194102785538	-0.00421832657086	-0.0110357995308	0.00259914638903		2.5	62613.9999989	0.00399271728375	7.083333333	54430.0	0.0130136566838	4.75	55126.9999996	0.00861646742982	1.0	40585.0000001	0.00246396451891	2.5	62613.9999989	0.00399271728375	3.0	85145.0000002	0.00352340125667	8.0	54754.9999992	0.0146105378506	9.416666667	52990.9999993	0.0177703131987	1.0	32002.0000006	0.00312480469965	2.333333333	62699.0	0.00372148412734	3.25	41133.9999993	0.00790100646681	8.75	63475.9999994	0.0137847375387	
Siderophore Pyoverdine	0.00879358645513	0.0107914079335	0.00155572543139	0.00118744729853	0.194870305927	0.194870305927	0.00723786102374	-0.0051545884658	0.0196303105133		15.0	62613.9999989	0.0239563037025	2.0	54430.0	0.00367444424031	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	15.0	62613.9999989	0.0239563037025	1.0	85145.0000002	0.00117446708556	1.0	54754.9999992	0.00182631723133	1.0	52990.9999993	0.00188711290599	0.0	32002.0000006	0.0	2.0	62699.0	0.00318984353818	1.0	41133.9999993	0.00243107891286	0.0	63475.9999994	0.0	
Ectoine biosynthesis and regulation	0.00126046912326	0.00142899564643	0.000265820294848	0.000594392249079	0.195843987208	0.195843987208	0.00099464882841	-0.000658052174405	0.00264734983123		2.0	62613.9999989	0.003194173827	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	2.0	62613.9999989	0.003194173827	1.0	85145.0000002	0.00117446708556	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	1.0	62699.0	0.00159492176909	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
Fermentations: Mixed acid	0.433282765802	0.0120454086144	0.458874884992	0.0376810398459	0.19807036238	0.19807036238	-0.0255921191903	-0.0688620122831	0.0176777739026		268.7376374	62613.9999989	0.429197363856	245.9654762	54430.0	0.451893213669	234.2321429	55126.9999996	0.424895501119	181.3012266	40585.0000001	0.446719789577	268.7376374	62613.9999989	0.429197363856	355.7301587	85145.0000002	0.417793362733	249.1909452	54754.9999992	0.45510171711	240.8603896	52990.9999993	0.454530749756	170.8085561	32002.0000006	0.533743378841	260.6583333	62699.0	0.415729650074	191.8142247	41133.9999993	0.466315516856	271.56829	63475.9999994	0.427828297313	
Murein hydrolase regulation and cell death	0.125087987778	0.0106491956093	0.140830802896	0.0224160343393	0.198152340988	0.198152340988	-0.015742815118	-0.0418771942352	0.0103915639992		69.5	62613.9999989	0.110997540488	74.5	54430.0	0.136873047951	72.25	55126.9999996	0.13106100459	55.0	40585.0000001	0.13551804854	69.5	62613.9999989	0.110997540488	106.5	85145.0000002	0.125080744612	81.16666667	54754.9999992	0.148236081949	83.08333333	52990.9999993	0.1567876306	54.5	32002.0000006	0.170301856131	62.5	62699.0	0.099682610568	53.0	41133.9999993	0.128847182382	89.58333333	63475.9999994	0.141129455748	
Anaerobic Oxidative Degradation of L-Ornithine	0.00838634011328	0.00310432906848	0.00524555971163	0.00401988467508	0.198707205829	0.198707205829	0.00314078040165	-0.00196442207435	0.00824598287765		4.0	62613.9999989	0.00638834765399	6.0	54430.0	0.0110233327209	2.0	55126.9999996	0.00362798628624	5.0	40585.0000001	0.0123198225945	4.0	62613.9999989	0.00638834765399	9.0	85145.0000002	0.01057020377	6.0	54754.9999992	0.010957903388	5.0	52990.9999993	0.00943556452995	1.0	32002.0000006	0.00312480469965	4.0	62699.0	0.00637968707635	0.0	41133.9999993	0.0	1.0	63475.9999994	0.00157539857585	
Chorismate Synthesis	0.14979088155	0.0131068598146	0.174623352189	0.036486435489	0.199988320415	0.199988320415	-0.024832470639	-0.0668194428649	0.0171545015869		89.08333333	62613.9999989	0.142273825872	77.08333333	54430.0	0.141619205089	94.28333333	55126.9999996	0.171029320171	66.91666667	40585.0000001	0.164880292398	89.08333333	62613.9999989	0.142273825872	116.3666667	85145.0000002	0.136668819895	89.91666667	54754.9999992	0.164216357723	92.11666667	52990.9999993	0.17383455053	52.78333333	32002.0000006	0.164937608053	82.72619048	62699.0	0.13194180207	103.1666667	41133.9999993	0.250806307925	102.8333333	63475.9999994	0.162003486831	
Phage head and packaging	0.0380039096516	0.0212110538417	0.0227075715085	0.0124585115956	0.201483951511	0.201483951511	0.0152963381432	-0.0100270326589	0.0406197089453		21.25	62613.9999989	0.0339380969118	35.5	54430.0	0.0652213852654	13.0	55126.9999996	0.0235819108606	26.33333333	40585.0000001	0.0648843989897	21.25	62613.9999989	0.0339380969118	5.5	85145.0000002	0.00645956897056	8.0	54754.9999992	0.0146105378506	11.5	52990.9999993	0.0217017984189	3.0	32002.0000006	0.00937441409895	7.5	62699.0	0.0119619132682	14.83333333	41133.9999993	0.036061003866	27.0	63475.9999994	0.0425357615481	
Cresol degradation	0.0	0.0	0.000786621078123	0.00119690876408	0.201627024667	0.201627024667	-0.000786621078123	-0.00216258637076	0.000589344214519		0.0	62613.9999989	0.0	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	1.0	32002.0000006	0.00312480469965	1.0	62699.0	0.00159492176909	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
Lactate utilization	0.103170377505	0.0179588186504	0.0901453218204	0.0108635822582	0.201676695015	0.201676695015	0.0130250556851	-0.00851679321178	0.0345669045819		57.66666667	62613.9999989	0.0920986786837	74.5	54430.0	0.136873047951	45.66666667	55126.9999996	0.0828390202085	40.75	40585.0000001	0.100406554145	57.66666667	62613.9999989	0.0920986786837	97.66666667	85145.0000002	0.11470628536	48.16666667	54754.9999992	0.0879676133152	48.5	52990.9999993	0.0915249759405	22.0	32002.0000006	0.0687457033923	57.83333333	62699.0	0.0922396423069	39.44444444	41133.9999993	0.0958925571077	66.33333333	63475.9999994	0.10450143886	
P uptake (cyanobacteria)	0.00576361182283	0.00431394040615	0.00273685912635	0.00219642098196	0.202412350289	0.202412350289	0.00302675269648	-0.002033135724	0.00808664111696		3.0	62613.9999989	0.00479126074049	7.0	54430.0	0.0128605548411	5.333333333	55126.9999996	0.00967463009603	1.0	40585.0000001	0.00246396451891	3.0	62613.9999989	0.00479126074049	0.0	85145.0000002	0.0	1.0	54754.9999992	0.00182631723133	2.833333333	52990.9999993	0.00534681989968	0.0	32002.0000006	0.0	1.0	62699.0	0.00159492176909	2.5	41133.9999993	0.00607769728216	1.0	63475.9999994	0.00157539857585	
Energy-conserving hydrogenase (ferredoxin)	0.000763573468644	0.00134324957993	0.00384749338967	0.00462002522061	0.203081809997	0.203081809997	-0.00308391992102	-0.00838424399869	0.00221640415665		0.0	62613.9999989	0.0	2.0	54430.0	0.00367444424031	0.5	55126.9999996	0.00090699657156	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	0.5	54754.9999992	0.000913158615665	7.0	52990.9999993	0.0132097903419	1.166666667	32002.0000006	0.00364560548396	3.333333333	62699.0	0.00531640589643	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
"Transcription initiation, bacterial sigma factors"	0.357520519672	0.0377680867191	0.327101304369	0.0329376918481	0.205058171971	0.205058171971	0.0304192153038	-0.0196416292712	0.0804800598788		232.5833333	62613.9999989	0.371455797911	218.3333333	54430.0	0.401126829505	204.1666667	55126.9999996	0.370356933447	113.5	40585.0000001	0.279659972896	232.5833333	62613.9999989	0.371455797911	298.9166667	85145.0000002	0.351067786364	212.8333333	54754.9999992	0.388701184007	178.6666667	52990.9999993	0.3371641726	95.16666667	32002.0000006	0.29737724726	213.0833333	62699.0	0.33985124691	120.8333333	41133.9999993	0.293755368557	194.0833333	63475.9999994	0.305758606878	
Polyhydroxybutyrate metabolism	0.041368628675	0.00905829667303	0.0328357383167	0.010768884003	0.205810830518	0.205810830518	0.00853289035824	-0.00554518193722	0.0226109626537		26.58529249	62613.9999989	0.0424590227273	22.38136031	54430.0	0.0411195302406	24.59160562	55126.9999996	0.044609003973	21.93495671	40585.0000001	0.0540469550572	26.58529249	62613.9999989	0.0424590227273	20.02460317	85145.0000002	0.0235182373245	23.56422466	54754.9999992	0.0430357495395	26.79285714	52990.9999993	0.0505611464972	8.443290043	32002.0000006	0.0263836324069	11.69170274	62699.0	0.0186473512177	11.18015873	41133.9999993	0.027179848131	19.80876623	63475.9999994	0.0312067021082	
Test Pyridoxin B6	0.25128883683	0.0173756639611	0.236382134784	0.0175054146952	0.206342691972	0.206342691972	0.0149067020463	-0.00967083847205	0.0394842425646		163.9954115	62613.9999989	0.26191492558	138.7456349	54430.0	0.254906549513	145.3803571	55126.9999996	0.263718970924	86.70311355	40585.0000001	0.213633395466	163.9954115	62613.9999989	0.26191492558	214.2625	85145.0000002	0.251644253919	134.8168651	54754.9999992	0.246218363806	124.9535104	52990.9999993	0.235801382125	83.50734127	32002.0000006	0.260944132456	152.7290043	62699.0	0.243590813729	84.24548872	41133.9999993	0.204807431131	144.0465219	63475.9999994	0.226930685458	
SecY2-SecA2 Specialized Transport System	0.000606405267411	0.000934891258866	0.0	0.0	0.206643113383	0.206643113383	0.000606405267411	-0.000468344925085	0.00168115545991		0.0	62613.9999989	0.0	0.0	54430.0	0.0	0.0	55126.9999996	0.0	1.0	40585.0000001	0.00246396451891	0.0	62613.9999989	0.0	1.0	85145.0000002	0.00117446708556	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
At1g21350	0.0178675893731	0.00496513470761	0.024876268452	0.0101835321737	0.207674968346	0.207674968346	-0.00700867907896	-0.0189062469488	0.00488888879094		13.81666667	62613.9999989	0.0220664175268	4.883333333	54430.0	0.00897176801947	10.01666667	55126.9999996	0.0181701646563	8.95	40585.0000001	0.0220524824442	13.81666667	62613.9999989	0.0220664175268	11.81666667	85145.0000002	0.0138782860649	13.16666667	54754.9999992	0.0240465102186	18.81666667	52990.9999993	0.0355091745207	4.633333333	32002.0000006	0.014478261774	7.1	62699.0	0.0113239445605	16.28333333	41133.9999993	0.0395860682897	15.43333333	63475.9999994	0.0243136513488	
Diadenylate cyclase cluster	0.00110448197219	0.00112248989992	0.00272655390946	0.00237974553983	0.209807967151	0.209807967151	-0.00162207193727	-0.00439506405935	0.00115092018481		0.0	62613.9999989	0.0	0.0	54430.0	0.0	1.0	55126.9999996	0.00181399314312	1.0	40585.0000001	0.00246396451891	0.0	62613.9999989	0.0	2.0	85145.0000002	0.00234893417111	2.0	54754.9999992	0.00365263446266	0.0	52990.9999993	0.0	2.0	32002.0000006	0.0062496093993	1.0	62699.0	0.00159492176909	2.0	41133.9999993	0.00486215782573	0.0	63475.9999994	0.0	
Salicylate and gentisate catabolism	0.0289536027996	0.00203365616112	0.0254294782349	0.00528770995946	0.210347646088	0.210347646088	0.00352412456463	-0.00257254534946	0.00962079447871		17.78333333	62613.9999989	0.0284015289397	15.0	54430.0	0.0275583318023	15.01666667	55126.9999996	0.0272401303719	13.53333333	40585.0000001	0.0333456531477	17.78333333	62613.9999989	0.0284015289397	24.5	85145.0000002	0.0287744435962	15.25	54754.9999992	0.0278513377778	13.4	52990.9999993	0.0252873129403	8.5	32002.0000006	0.026560839947	20.11666667	62699.0	0.0320845095935	6.033333333	41133.9999993	0.0146675094401	16.58333333	63475.9999994	0.026125359711	
A Gram-positive cluster that relates ribosomal protein L28P to a set of uncharacterized proteins	0.152525421296	0.0121473523307	0.142251844821	0.0121516375478	0.210838643415	0.210838643415	0.0102735764744	-0.00684747707778	0.0273946300266		89.94880952	62613.9999989	0.143656066569	94.90634921	54430.0	0.174364044112	86.66190476	55126.9999996	0.157204101004	56.15833333	40585.0000001	0.138372140766	89.94880952	62613.9999989	0.143656066569	134.4440476	85145.0000002	0.157900108755	71.39404762	54754.9999992	0.130388179383	69.98571429	52990.9999993	0.132070944672	50.99365079	32002.0000006	0.159345199641	82.30753968	62699.0	0.131274086796	64.72777778	41133.9999993	0.157358335637	90.81785714	63475.9999994	0.1430743228	
Unknown carbohydrate utilization containing Fructose-bisphosphate aldolase	0.00200774766665	0.0021524085718	0.000577085246974	0.000821067546867	0.211165476873	0.211165476873	0.00143066241968	-0.00105038096552	0.00391170580487		3.0	62613.9999989	0.00479126074049	0.0	54430.0	0.0	0.0	55126.9999996	0.0	1.0	40585.0000001	0.00246396451891	3.0	62613.9999989	0.00479126074049	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	1.0	52990.9999993	0.00188711290599	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.0	41133.9999993	0.0	1.0	63475.9999994	0.00157539857585	
Fructoselysine (Amadori product) utilization pathway	0.00481652544256	0.00413374843883	0.00185196120417	0.00264951676586	0.211772484446	0.211772484446	0.00296456423839	-0.00204616453854	0.00797529301531		2.0	62613.9999989	0.003194173827	4.0	54430.0	0.00734888848061	7.0	55126.9999996	0.0126979520018	1.0	40585.0000001	0.00246396451891	2.0	62613.9999989	0.003194173827	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	2.0	32002.0000006	0.0062496093993	0.0	62699.0	0.0	2.0	41133.9999993	0.00486215782573	0.0	63475.9999994	0.0	
Calvin-Benson cycle	0.253114405798	0.0272327344566	0.225589944648	0.037000563038	0.212546411741	0.212546411741	0.0275244611499	-0.0188088844515	0.0738578067514		138.34329	62613.9999989	0.220946258029	159.5020202	54430.0	0.293040639721	134.1154762	55126.9999996	0.243284554213	106.7587662	40585.0000001	0.263049811999	138.34329	62613.9999989	0.220946258029	236.2083333	85145.0000002	0.277418912795	112.2928571	54754.9999992	0.205082379877	133.7666667	52990.9999993	0.252432803121	93.36904762	32002.0000006	0.291760038805	136.8484127	62699.0	0.21826251248	72.77619048	41133.9999993	0.176924662034	132.7138889	63475.9999994	0.209077271569	
Capsular heptose biosynthesis	0.0763752897657	0.0133481145129	0.0936496509906	0.0254207649456	0.217468977139	0.217468977139	-0.0172743612249	-0.0471854496767	0.0126367272269		47.83333333	62613.9999989	0.0763939906903	26.33333333	54430.0	0.0483801824912	46.83333333	55126.9999996	0.0849553455301	36.33333333	40585.0000001	0.0895240441787	47.83333333	62613.9999989	0.0763939906903	70.33333333	85145.0000002	0.0826041850136	58.5	54754.9999992	0.106839558033	62.0	52990.9999993	0.117001000171	41.0	32002.0000006	0.128116992686	40.5	62699.0	0.0645943316481	25.33333333	41133.9999993	0.0615873324511	53.16666667	63475.9999994	0.0837586909548	
Glutamate dehydrogenases	0.0461826744494	0.00404803352742	0.0406749651675	0.00818771116103	0.21784206679	0.21784206679	0.00550770928191	-0.00406960514972	0.0150850237135		30.5	62613.9999989	0.0487111508617	26.4	54430.0	0.048502663972	24.9	55126.9999996	0.0451684292637	15.25	40585.0000001	0.0375754589133	30.5	62613.9999989	0.0487111508617	41.23333333	85145.0000002	0.0484271928239	21.81666667	54754.9999992	0.0398441542696	22.53333333	52990.9999993	0.042522944142	11.78333333	32002.0000006	0.0368206153671	31.66666667	62699.0	0.0505058560264	10.58333333	41133.9999993	0.0257289184864	30.86666667	63475.9999994	0.0486273027133	
Two cell division clusters relating to chromosome partitioning	0.376122152999	0.0235996565978	0.396244883052	0.024772527982	0.217895496664	0.217895496664	-0.0201227300531	-0.0542266161236	0.0139811560173		246.8075758	62613.9999989	0.394173149462	211.4166667	54430.0	0.38841937663	201.4020202	55126.9999996	0.365341883653	133.1309524	40585.0000001	0.328029943082	246.8075758	62613.9999989	0.394173149462	329.1666667	85145.0000002	0.386595415702	237.5595238	54754.9999992	0.433859051783	211.9102564	52990.9999993	0.399898579764	131.75	32002.0000006	0.411693019179	225.8666667	62699.0	0.360239663631	165.2642247	41133.9999993	0.401770371719	234.8666667	63475.9999994	0.370008612235	
